20171019,1159,155.37,155.47,155.35,155.43,90865,1,0,0
20171019,1200,155.41,155.45,155.35,155.41,82807,1,0,0
20171019,1201,155.419,155.45,155.37,155.387,54242,1,0,0
20171019,1202,155.39,155.39,155.29,155.355,113187,1,0,0
20171019,1203,155.355,155.371,155.28,155.29,74018,1,0,0
20171019,1204,155.29,155.35,155.27,155.335,91038,1,0,0
20171019,1205,155.33,155.36,155.29,155.29,56031,1,0,0
20171019,1206,155.29,155.331,155.25,155.28,85352,1,0,0
20171019,1207,155.28,155.47,155.27,155.46,155672,1,0,0
20171019,1208,155.46,155.46,155.335,155.446,128902,1,0,0
20171019,1209,155.45,155.48,155.39,155.43,96858,1,0,0
20171019,1210,155.429,155.46,155.375,155.43,59886,1,0,0
20171019,1211,155.429,155.58,155.429,155.5,140048,1,0,0
20171019,1212,155.5,155.61,155.448,155.58,93884,1,0,0
20171019,1213,155.57,155.8,155.56,155.76,175086,1,0,0
20171019,1214,155.76,155.82,155.597,155.81,146784,1,0,0
20171019,1215,155.82,155.89,155.79,155.86,132992,1,0,0
20171019,1216,155.855,155.87,155.82,155.85,46864,1,0,0
20171019,1217,155.845,155.86,155.71,155.764,91501,1,0,0
20171019,1218,155.755,155.8,155.74,155.76,49137,1,0,0
20171019,1219,155.75,155.802,155.67,155.68,69430,1,0,0
20171019,1220,155.687,155.7,155.64,155.68,50947,1,0,0
20171019,1221,155.674,155.77,155.673,155.745,51194,1,0,0
20171019,1222,155.75,155.75,155.72,155.733,37216,1,0,0
20171019,1223,155.736,155.77,155.716,155.766,50544,1,0,0
20171019,1224,155.77,155.78,155.74,155.75,56312,1,0,0
20171019,1225,155.76,155.78,155.7,155.71,106952,1,0,0
20171019,1226,155.72,155.74,155.66,155.66,76990,1,0,0
20171019,1227,155.67,155.73,155.63,155.73,46442,1,0,0
20171019,1228,155.72,155.74,155.69,155.7,35116,1,0,0
20171019,1229,155.71,155.72,155.671,155.71,37585,1,0,0
20171019,1230,155.72,155.72,155.63,155.657,45389,1,0,0
20171019,1231,155.66,155.69,155.63,155.66,36878,1,0,0
20171019,1232,155.66,155.68,155.61,155.63,48781,1,0,0
20171019,1233,155.627,155.67,155.62,155.662,47998,1,0,0
20171019,1234,155.66,155.7,155.65,155.66,39228,1,0,0
20171019,1235,155.66,155.72,155.66,155.666,46112,1,0,0
20171019,1236,155.67,155.7,155.66,155.69,44962,1,0,0
20171019,1237,155.685,155.69,155.633,155.65,25451,1,0,0
20171019,1238,155.647,155.684,155.52,155.53,67504,1,0,0
20171019,1239,155.52,155.54,155.48,155.506,86051,1,0,0
20171019,1240,155.504,155.52,155.473,155.49,41883,1,0,0
20171019,1241,155.49,155.49,155.45,155.46,47082,1,0,0
20171019,1242,155.46,155.48,155.45,155.459,32674,1,0,0
20171019,1243,155.46,155.49,155.45,155.48,72666,1,0,0
20171019,1244,155.47,155.49,155.45,155.46,28814,1,0,0
20171019,1245,155.46,155.47,155.357,155.4,71173,1,0,0
20171019,1246,155.4,155.44,155.38,155.387,30263,1,0,0
20171019,1247,155.381,155.39,155.335,155.35,57867,1,0,0
20171019,1248,155.351,155.38,155.35,155.37,34737,1,0,0
20171019,1249,155.37,155.37,155.27,155.283,73342,1,0,0
20171019,1250,155.29,155.39,155.29,155.38,52596,1,0,0
20171019,1251,155.38,155.382,155.3,155.31,48297,1,0,0
20171019,1252,155.306,155.38,155.28,155.354,164214,1,0,0
20171019,1253,155.353,155.356,155.3,155.31,34954,1,0,0
20171019,1254,155.32,155.32,155.27,155.29,64595,1,0,0
20171019,1255,155.29,155.3,155.27,155.285,53660,1,0,0
20171019,1256,155.29,155.31,155.143,155.18,229969,1,0,0
20171019,1257,155.19,155.2,155.11,155.145,112052,1,0,0
20171019,1258,155.145,155.15,155.05,155.066,149190,1,0,0
20171019,1259,155.07,155.09,155.05,155.07,144593,1,0,0
20171019,1300,155.065,155.09,155.03,155.05,93626,1,0,0
20171019,1301,155.069,155.07,155.03,155.04,89060,1,0,0
20171019,1302,155.04,155.08,155.025,155.054,141936,1,0,0
20171019,1303,155.055,155.17,155.05,155.144,94967,1,0,0
